booking_id,guest_id,property_id,hotel_name,arrival_date,departure_date,stay_nights,lead_time_days,adults,children,babies,meal_plan,country,market_segment,distribution_channel,repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,special_requests
BKG-007286,GST-007286,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-19,2023-09-23,4,47,2,2,0,FB,Spain,Groups,Direct,true,1,2,A,A,0,Refundable,1,Transient-Party,93.03,2,2
BKG-007300,GST-007300,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-11,2021-03-15,4,156,2,2,0,SC,Spain,Groups,Tour Operator,false,2,1,B,B,0,No Deposit,0,Contract,87.99,2,2
BKG-007321,GST-007321,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-07,2021-10-11,4,132,2,1,0,FB,Portugal,Offline TA/TO,Direct,false,0,0,D,D,0,Refundable,3,Contract,107.37,2,3
BKG-007332,GST-007332,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-20,2023-01-23,3,136,3,0,1,HB,Portugal,Offline TA/TO,Direct,false,0,2,C,C,2,Non Refundable,1,Transient-Party,134.19,1,0
BKG-007344,GST-007344,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-10,2022-08-14,4,55,2,2,1,SC,Portugal,Online TA,Travel Agent,false,0,0,A,A,0,Refundable,0,Transient,91.51,2,2
BKG-007349,GST-007349,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-14,2021-01-18,4,55,3,1,1,FB,Spain,Online TA,Tour Operator,false,0,2,E,E,0,No Deposit,0,Transient,52.86,0,1
BKG-007350,GST-007350,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-05,2023-06-13,8,171,3,0,0,SC,Portugal,Groups,Travel Agent,true,1,2,A,A,0,Refundable,1,Contract,106.88,2,0
BKG-007354,GST-007354,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-29,2023-09-05,7,159,2,0,1,BB,France,Offline TA/TO,Corporate,false,1,0,A,A,0,Non Refundable,0,Transient,135.66,1,0
BKG-007364,GST-007364,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-29,2022-12-03,4,72,3,2,0,FB,Germany,Groups,Tour Operator,true,0,0,C,C,0,Non Refundable,0,Transient-Party,81.01,1,1
BKG-007383,GST-007383,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-06,2022-06-09,3,84,1,2,0,HB,Spain,Online TA,Corporate,false,0,1,C,C,1,Refundable,1,Transient-Party,119.30,0,3
BKG-007389,GST-007389,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-07,2021-04-15,8,122,3,0,1,HB,France,Offline TA/TO,Tour Operator,false,0,1,E,E,0,Refundable,0,Transient,124.86,0,2
BKG-007398,GST-007398,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-05,2023-08-10,5,107,3,0,1,BB,Germany,Groups,Tour Operator,true,1,0,A,A,0,Non Refundable,4,Transient,103.19,0,2
BKG-007402,GST-007402,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-20,2021-01-23,3,129,3,0,0,FB,Portugal,Groups,Direct,true,0,0,A,A,2,No Deposit,1,Transient-Party,137.70,0,2
BKG-007434,GST-007434,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-15,2022-05-19,4,54,1,2,0,HB,Spain,Offline TA/TO,Tour Operator,false,0,1,E,E,1,No Deposit,0,Transient,112.72,0,0
BKG-007436,GST-007436,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-18,2021-10-21,3,115,1,2,1,FB,France,Online TA,Direct,false,1,0,B,B,0,Refundable,1,Transient-Party,121.35,1,3
BKG-007438,GST-007438,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-04-26,2022-05-01,5,97,2,1,0,FB,France,Online TA,Travel Agent,false,0,1,B,B,0,No Deposit,1,Contract,118.20,1,0
BKG-007451,GST-007451,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-22,2021-06-26,4,77,2,2,1,FB,Germany,Offline TA/TO,Direct,false,1,1,C,C,1,Non Refundable,2,Transient-Party,76.89,0,0
BKG-007459,GST-007459,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-03,2022-03-07,4,69,2,2,1,SC,France,Groups,Corporate,true,0,0,C,C,0,No Deposit,0,Transient,114.27,2,2
BKG-007471,GST-007471,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-08-18,2021-08-25,7,147,1,0,0,BB,Portugal,Online TA,Tour Operator,true,0,1,E,E,0,Non Refundable,0,Transient-Party,114.45,2,2
BKG-007480,GST-007480,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-15,2022-03-17,2,82,1,0,0,BB,Germany,Groups,Direct,true,0,0,C,C,0,No Deposit,2,Transient-Party,102.94,1,1
BKG-007492,GST-007492,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-02-24,2023-02-28,4,61,1,0,0,HB,France,Online TA,Direct,false,0,1,B,B,0,Refundable,0,Transient,71.98,2,0
BKG-007503,GST-007503,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-11-22,2021-11-26,4,138,2,2,1,FB,Germany,Online TA,Corporate,false,2,1,C,C,0,Refundable,0,Transient,126.27,1,0
BKG-007504,GST-007504,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-02-02,2023-02-07,5,105,3,1,0,SC,France,Groups,Corporate,true,0,0,B,B,0,No Deposit,0,Transient-Party,81.86,2,0
BKG-007507,GST-007507,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-04,2021-09-08,4,110,2,2,0,SC,Germany,Groups,Direct,false,0,1,B,B,1,Refundable,1,Transient-Party,75.96,0,3
BKG-007511,GST-007511,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-15,2023-09-18,3,187,1,2,1,BB,Portugal,Offline TA/TO,Tour Operator,false,0,0,D,D,0,Refundable,0,Contract,129.27,0,3
BKG-007518,GST-007518,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-27,2022-06-28,1,88,3,1,0,BB,Spain,Offline TA/TO,Travel Agent,true,2,1,A,A,0,Refundable,2,Transient,116.26,0,1
BKG-007539,GST-007539,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-08-24,2021-08-28,4,63,3,1,1,HB,France,Online TA,Travel Agent,true,0,0,E,E,0,No Deposit,3,Transient,130.14,1,1
BKG-007568,GST-007568,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-04,2023-04-10,6,39,2,0,0,HB,Germany,Groups,Direct,true,0,2,C,C,0,Refundable,0,Transient-Party,88.03,0,1
BKG-007585,GST-007585,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-01-10,2022-01-15,5,133,2,2,0,SC,Spain,Offline TA/TO,Travel Agent,false,0,3,B,B,1,Refundable,0,Transient,88.64,1,1
BKG-007587,GST-007587,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-08-07,2021-08-11,4,48,3,2,1,HB,France,Offline TA/TO,Tour Operator,false,1,1,E,E,0,No Deposit,1,Transient-Party,60.34,2,3
BKG-007607,GST-007607,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-05-16,2023-05-21,5,55,1,2,0,BB,Germany,Offline TA/TO,Tour Operator,true,0,0,A,A,0,Non Refundable,0,Transient-Party,117.26,0,0
BKG-007614,GST-007614,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-26,2022-10-29,3,80,2,2,0,FB,France,Online TA,Direct,true,0,0,E,E,0,Non Refundable,2,Transient,126.21,1,3
BKG-007620,GST-007620,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-28,2023-09-30,2,120,1,0,0,BB,Spain,Groups,Corporate,false,2,0,D,D,1,No Deposit,0,Transient-Party,65.36,1,0
BKG-007621,GST-007621,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-24,2022-09-27,3,60,2,0,0,BB,Portugal,Online TA,Corporate,true,2,1,B,B,1,Non Refundable,0,Transient,108.85,1,0
BKG-007627,GST-007627,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-06,2023-04-08,2,155,3,0,0,SC,France,Offline TA/TO,Travel Agent,false,0,2,C,C,0,Non Refundable,1,Transient-Party,89.95,1,3
BKG-007632,GST-007632,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-09,2021-05-11,2,57,3,1,0,FB,Germany,Groups,Travel Agent,false,0,0,A,A,0,Refundable,0,Transient,101.09,1,0
BKG-007635,GST-007635,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-07-09,2021-07-13,4,193,2,0,1,HB,Spain,Offline TA/TO,Travel Agent,true,0,2,C,C,0,Non Refundable,2,Transient,123.04,2,1
BKG-007655,GST-007655,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-16,2023-08-18,2,154,2,2,1,FB,Portugal,Groups,Direct,false,0,4,C,C,0,Non Refundable,4,Transient,97.46,0,2
BKG-007662,GST-007662,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-29,2022-10-06,7,107,1,1,1,HB,Portugal,Online TA,Corporate,false,0,2,C,C,0,Refundable,0,Transient-Party,107.14,0,0
BKG-007683,GST-007683,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-13,2022-10-21,8,89,3,2,0,FB,Portugal,Groups,Travel Agent,true,1,0,A,A,0,Refundable,2,Transient-Party,100.13,2,3
BKG-007699,GST-007699,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-13,2023-11-20,7,122,2,2,1,HB,Spain,Offline TA/TO,Direct,false,0,1,E,E,0,No Deposit,2,Contract,146.71,1,1
BKG-007703,GST-007703,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-12-06,2023-12-09,3,67,2,0,0,BB,Portugal,Groups,Corporate,true,0,0,E,E,0,No Deposit,0,Transient-Party,78.50,2,2
BKG-007716,GST-007716,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-23,2022-12-25,2,133,2,1,0,BB,Portugal,Groups,Corporate,false,0,0,A,A,0,No Deposit,1,Transient,76.66,1,0
BKG-007721,GST-007721,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-07-31,2021-08-03,3,91,2,2,1,FB,Spain,Online TA,Tour Operator,false,0,3,E,E,0,No Deposit,2,Transient-Party,66.64,1,1
BKG-007723,GST-007723,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-12-15,2021-12-20,5,108,3,2,0,BB,France,Offline TA/TO,Tour Operator,false,0,4,A,A,0,No Deposit,0,Transient-Party,98.63,2,1
BKG-007735,GST-007735,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-12-15,2023-12-21,6,106,1,0,0,HB,Spain,Groups,Corporate,true,0,2,E,E,0,Non Refundable,0,Transient-Party,97.67,1,0
BKG-007737,GST-007737,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-11,2021-04-16,5,236,1,0,0,BB,Portugal,Groups,Direct,false,1,1,B,B,0,Refundable,2,Contract,107.16,0,2
BKG-007747,GST-007747,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-04-08,2022-04-11,3,171,3,1,0,BB,Spain,Online TA,Corporate,true,2,1,B,B,0,No Deposit,3,Transient-Party,129.76,0,2
BKG-007755,GST-007755,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-25,2023-09-28,3,103,1,2,1,FB,Portugal,Groups,Corporate,false,0,2,C,C,0,Refundable,2,Transient,124.35,1,0
BKG-007769,GST-007769,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-20,2021-03-28,8,135,1,1,1,HB,France,Groups,Tour Operator,true,0,0,C,C,0,Refundable,2,Contract,125.44,0,3
BKG-007770,GST-007770,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-12-09,2023-12-15,6,158,1,2,0,HB,Portugal,Online TA,Travel Agent,false,0,3,C,C,0,Refundable,0,Transient,101.81,0,0
BKG-007779,GST-007779,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-20,2021-06-25,5,89,2,0,1,HB,Germany,Offline TA/TO,Corporate,true,0,0,C,C,1,Refundable,1,Contract,119.38,2,0
BKG-007783,GST-007783,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-26,2023-04-28,2,105,2,2,1,BB,France,Groups,Corporate,false,0,2,E,E,1,Refundable,0,Transient,74.23,2,3
BKG-007784,GST-007784,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-03,2023-10-04,1,230,3,2,1,FB,Portugal,Groups,Corporate,false,1,0,C,C,0,Refundable,1,Contract,106.39,2,0
BKG-007791,GST-007791,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-24,2022-05-29,5,106,2,1,1,FB,Germany,Offline TA/TO,Travel Agent,false,0,1,B,B,0,Refundable,0,Transient-Party,115.69,2,2
BKG-007799,GST-007799,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-03,2023-03-09,6,107,2,1,0,FB,Portugal,Groups,Corporate,true,1,1,A,A,0,Non Refundable,2,Transient-Party,93.04,1,0
BKG-007831,GST-007831,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-19,2022-08-24,5,90,1,0,0,HB,Germany,Offline TA/TO,Travel Agent,true,0,2,A,A,0,Refundable,0,Contract,85.43,2,3
BKG-007836,GST-007836,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-29,2022-10-02,3,59,3,1,1,HB,Portugal,Offline TA/TO,Corporate,true,2,2,A,A,0,Refundable,0,Transient,80.18,1,0
BKG-007849,GST-007849,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-24,2021-06-29,5,67,2,1,1,FB,France,Offline TA/TO,Tour Operator,false,1,1,A,A,0,Non Refundable,1,Transient,105.72,2,1
BKG-007851,GST-007851,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-05,2021-04-09,4,200,1,2,0,HB,Portugal,Online TA,Tour Operator,true,0,0,A,A,0,No Deposit,1,Contract,87.43,2,2
BKG-007902,GST-007902,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-01,2022-11-07,6,44,2,1,0,BB,Spain,Online TA,Direct,false,0,2,C,C,1,Non Refundable,0,Transient-Party,91.42,0,2
BKG-007912,GST-007912,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-09,2023-10-17,8,128,3,1,0,BB,Germany,Offline TA/TO,Tour Operator,true,1,2,B,B,0,Refundable,2,Transient,95.26,0,1
BKG-007916,GST-007916,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-30,2023-12-06,6,100,3,1,0,BB,Spain,Online TA,Tour Operator,false,0,1,A,A,0,Non Refundable,1,Contract,122.73,0,1
BKG-007954,GST-007954,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-21,2021-09-30,9,31,1,2,1,SC,Portugal,Groups,Travel Agent,true,1,0,E,E,0,Refundable,2,Transient-Party,123.24,1,0
BKG-007959,GST-007959,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-02-22,2023-02-24,2,105,3,2,0,HB,France,Groups,Travel Agent,true,0,1,C,C,0,Non Refundable,1,Transient-Party,111.56,0,1
BKG-007960,GST-007960,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-25,2021-05-31,6,81,1,1,1,FB,France,Groups,Travel Agent,true,0,1,C,C,0,No Deposit,0,Transient-Party,93.05,2,3
BKG-007964,GST-007964,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-31,2023-01-04,4,137,1,2,1,FB,Germany,Groups,Direct,false,0,1,E,E,0,Non Refundable,1,Transient,63.32,2,1
BKG-007966,GST-007966,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-02-12,2023-02-20,8,77,3,1,1,BB,Spain,Online TA,Corporate,false,0,2,C,C,0,No Deposit,0,Transient-Party,100.45,2,0
BKG-007988,GST-007988,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-31,2023-09-04,4,82,3,0,0,BB,Germany,Groups,Corporate,false,0,1,D,D,0,Refundable,2,Transient,122.17,2,3
BKG-008013,GST-008013,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-27,2022-11-03,7,94,3,1,0,BB,Germany,Online TA,Tour Operator,false,0,2,D,D,0,Non Refundable,2,Transient,100.00,2,3
BKG-008039,GST-008039,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-26,2022-08-06,11,96,3,0,0,BB,Spain,Online TA,Tour Operator,true,0,0,C,C,0,Refundable,5,Transient-Party,113.66,1,0
BKG-008045,GST-008045,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-06,2022-05-12,6,148,2,2,1,FB,France,Online TA,Corporate,false,0,1,C,C,0,Refundable,1,Transient,109.52,2,0
BKG-008080,GST-008080,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-05-21,2023-05-28,7,167,2,1,0,HB,Spain,Groups,Direct,false,0,1,A,A,0,No Deposit,1,Transient,132.73,0,2
BKG-008089,GST-008089,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-22,2023-11-30,8,122,3,0,0,BB,France,Groups,Tour Operator,true,0,2,D,D,0,No Deposit,3,Contract,73.27,0,1
BKG-008096,GST-008096,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-16,2023-08-21,5,232,1,0,1,SC,Germany,Online TA,Tour Operator,false,0,1,D,D,0,Refundable,0,Transient-Party,89.55,0,2
BKG-008106,GST-008106,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-02,2021-03-06,4,1,2,0,0,SC,Germany,Online TA,Corporate,false,1,1,A,A,0,Non Refundable,0,Transient-Party,115.81,0,2
BKG-008110,GST-008110,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-10,2021-05-14,4,121,2,2,1,FB,Portugal,Groups,Tour Operator,true,2,2,B,B,0,No Deposit,1,Transient,102.00,0,2
BKG-008115,GST-008115,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-31,2023-09-02,2,56,2,2,0,BB,France,Online TA,Direct,true,1,3,C,C,1,No Deposit,2,Transient,97.44,1,3
BKG-008120,GST-008120,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-11-16,2021-11-18,2,101,3,0,1,BB,Spain,Groups,Travel Agent,false,0,0,E,E,0,Refundable,2,Transient-Party,127.60,2,0
BKG-008125,GST-008125,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-20,2023-10-30,10,83,3,1,0,BB,France,Online TA,Tour Operator,true,0,0,E,E,0,Refundable,2,Contract,108.05,1,3
BKG-008130,GST-008130,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-11-30,2021-12-12,12,114,2,0,1,FB,France,Groups,Direct,true,0,2,A,A,0,No Deposit,1,Contract,99.55,2,3
BKG-008141,GST-008141,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-24,2022-08-29,5,68,3,1,1,BB,France,Groups,Direct,true,0,1,C,C,0,Refundable,0,Transient-Party,104.77,0,1
BKG-008149,GST-008149,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-11,2021-09-19,8,113,1,0,0,HB,Spain,Groups,Travel Agent,false,0,1,B,B,0,No Deposit,1,Contract,88.37,0,2
BKG-008151,GST-008151,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-22,2023-11-24,2,123,1,1,1,FB,Spain,Online TA,Travel Agent,false,1,1,A,A,0,No Deposit,2,Contract,73.11,2,0
BKG-008168,GST-008168,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-29,2021-05-07,8,136,1,1,0,BB,Germany,Groups,Corporate,false,1,0,E,E,0,Refundable,0,Transient,49.43,2,0
BKG-008170,GST-008170,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-18,2022-02-24,6,94,3,2,0,BB,Germany,Groups,Tour Operator,false,1,1,D,D,0,Refundable,0,Transient,91.16,1,2
BKG-008178,GST-008178,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-28,2021-10-06,8,176,1,1,1,BB,Portugal,Groups,Tour Operator,false,0,4,A,A,0,No Deposit,3,Transient,93.37,2,3
BKG-008193,GST-008193,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-28,2022-11-04,7,96,3,0,1,FB,France,Groups,Tour Operator,false,2,0,B,B,0,No Deposit,0,Contract,101.05,2,0
BKG-008239,GST-008239,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-26,2023-10-29,3,181,3,2,1,SC,Spain,Online TA,Tour Operator,true,1,1,E,E,0,No Deposit,0,Transient,100.63,2,1
BKG-008250,GST-008250,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-23,2021-04-27,4,134,1,0,1,SC,France,Offline TA/TO,Direct,false,0,4,D,D,0,Refundable,2,Contract,85.21,1,0
BKG-008263,GST-008263,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-13,2023-10-24,11,91,1,1,1,BB,Spain,Online TA,Corporate,true,1,1,B,B,0,Non Refundable,1,Transient,71.34,0,0
BKG-008269,GST-008269,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-03,2021-01-09,6,62,3,0,1,BB,Portugal,Groups,Tour Operator,true,0,2,D,D,1,No Deposit,2,Transient-Party,104.69,0,2
BKG-008271,GST-008271,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-24,2023-10-27,3,26,1,2,1,FB,Spain,Online TA,Direct,false,1,0,C,C,0,Refundable,2,Transient-Party,103.04,2,1
BKG-008276,GST-008276,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-30,2021-10-08,8,119,1,1,0,FB,Portugal,Offline TA/TO,Direct,false,0,0,E,E,0,Refundable,3,Transient,100.84,2,0
BKG-008291,GST-008291,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-24,2021-03-27,3,96,2,0,1,HB,Spain,Groups,Tour Operator,true,2,0,D,D,0,Refundable,1,Transient-Party,90.49,1,3
BKG-008298,GST-008298,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-22,2022-06-28,6,119,3,1,1,SC,Portugal,Online TA,Direct,false,0,2,D,D,0,Refundable,1,Contract,118.46,2,1
BKG-008301,GST-008301,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-24,2021-04-29,5,173,3,0,0,BB,Germany,Groups,Tour Operator,true,0,0,D,D,0,Non Refundable,2,Contract,100.26,1,1
BKG-008312,GST-008312,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-07,2021-04-15,8,235,1,2,1,BB,Germany,Offline TA/TO,Direct,false,0,2,E,E,0,Non Refundable,1,Transient,116.61,0,1
BKG-008319,GST-008319,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-21,2021-06-27,6,59,1,0,0,FB,Germany,Offline TA/TO,Tour Operator,false,0,1,B,B,0,No Deposit,1,Transient-Party,85.23,2,0
BKG-008320,GST-008320,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-04,2022-07-10,6,75,3,0,1,BB,Germany,Online TA,Travel Agent,false,1,0,E,E,0,Refundable,2,Transient,117.73,2,1
BKG-008325,GST-008325,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-30,2021-07-07,7,103,2,0,0,HB,Portugal,Online TA,Corporate,false,0,2,E,E,0,No Deposit,2,Transient-Party,132.23,2,1
BKG-008335,GST-008335,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-13,2022-11-19,6,152,1,0,1,HB,Portugal,Offline TA/TO,Direct,true,1,2,A,A,2,Non Refundable,2,Transient,102.36,1,0
BKG-008348,GST-008348,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-01,2023-04-03,2,116,3,2,0,FB,Spain,Groups,Tour Operator,false,0,1,C,C,0,No Deposit,0,Transient,94.46,1,2
BKG-008350,GST-008350,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-04,2023-10-13,9,164,3,1,1,SC,France,Offline TA/TO,Corporate,true,1,0,A,A,0,Non Refundable,1,Contract,73.30,0,0
BKG-008370,GST-008370,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-06,2023-01-09,3,112,1,0,1,FB,Germany,Online TA,Tour Operator,true,0,0,A,A,0,Non Refundable,1,Transient-Party,79.10,2,3
BKG-008394,GST-008394,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-05-02,2023-05-08,6,83,1,1,1,BB,Portugal,Offline TA/TO,Tour Operator,false,1,1,C,C,2,No Deposit,1,Transient,111.20,1,1
BKG-008418,GST-008418,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-07-30,2023-08-01,2,105,1,2,1,HB,Portugal,Offline TA/TO,Corporate,true,0,3,B,B,0,Non Refundable,2,Contract,156.47,1,2
BKG-008421,GST-008421,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-01,2021-05-05,4,114,3,2,1,BB,Portugal,Offline TA/TO,Direct,true,1,2,B,B,0,Non Refundable,0,Transient,93.38,2,2
BKG-008430,GST-008430,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-02-03,2023-02-06,3,73,2,2,0,BB,Spain,Groups,Corporate,false,0,0,D,D,1,Non Refundable,0,Contract,78.94,1,2
BKG-008431,GST-008431,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-02,2023-01-06,4,62,3,0,1,BB,France,Groups,Corporate,true,0,1,A,A,0,Refundable,1,Transient,89.24,0,3
BKG-008441,GST-008441,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-12,2023-10-17,5,60,1,0,0,BB,Portugal,Online TA,Tour Operator,true,2,0,B,B,0,No Deposit,0,Transient,127.57,2,1
BKG-008455,GST-008455,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-24,2021-04-30,6,45,1,2,1,HB,France,Online TA,Corporate,false,3,0,C,C,1,No Deposit,3,Transient,72.15,1,1
BKG-008498,GST-008498,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-02-07,2021-02-15,8,160,1,0,0,HB,Germany,Groups,Tour Operator,false,0,0,D,D,0,Non Refundable,1,Contract,94.04,2,0
BKG-008523,GST-008523,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-04-10,2022-04-19,9,75,1,0,1,HB,France,Online TA,Direct,true,0,1,B,B,0,No Deposit,2,Transient-Party,69.26,0,2
